filename,latitude,longitude,geohash_decimal
"img_41.28705978393555,13.90888786315918.jpg",41.28705978393555,13.90888786315918,25315
"img_41.287471771240234,36.33940124511719.jpg",41.28747177124024,36.33940124511719,25571
"img_41.28907012939453,15.415350914001465.jpg",41.28907012939453,15.415350914001465,25318
"img_41.29008483886719,19.511856079101562.jpg",41.29008483886719,19.51185607910156,25331
"img_41.291481018066406,15.296841621398926.jpg",41.291481018066406,15.296841621398926,25318
"img_41.293216705322266,1.4736894369125366.jpg",41.293216705322266,1.4736894369125366,25251
"img_41.29582977294922,19.81928062438965.jpg",41.29582977294922,19.81928062438965,25334
"img_41.29813766479492,13.257057189941406.jpg",41.29813766479492,13.257057189941406,25315
"img_41.29911422729492,16.06629180908203.jpg",41.29911422729492,16.06629180908203,25319
"img_41.30082321166992,22.587345123291016.jpg",41.30082321166992,22.587345123291016,25506
"img_41.30104446411133,2.0013539791107178.jpg",41.30104446411133,2.0013539791107178,25251
"img_41.3026008605957,2.0742220878601074.jpg",41.3026008605957,2.0742220878601074,25251
"img_41.303688049316406,16.1544246673584.jpg",41.303688049316406,16.1544246673584,25319
"img_41.30501174926758,15.477025985717773.jpg",41.30501174926758,15.477025985717772,25319
"img_41.306610107421875,19.83573341369629.jpg",41.30661010742188,19.83573341369629,25334
"img_41.307701110839844,-8.483092308044434.jpg",41.30770111083984,-8.483092308044434,14307
"img_41.30816650390625,13.204726219177246.jpg",41.30816650390625,13.204726219177246,25315
"img_41.30973434448242,-1.761847972869873.jpg",41.30973434448242,-1.761847972869873,14326
"img_41.311302185058594,36.318233489990234.jpg",41.311302185058594,36.31823348999024,25571
"img_41.31157302856445,2.0678868293762207.jpg",41.31157302856445,2.0678868293762207,25251
"img_41.31397247314453,13.320802688598633.jpg",41.31397247314453,13.320802688598633,25315
"img_41.31573486328125,-7.643610000610352.jpg",41.31573486328125,-7.643610000610352,14310
"img_41.31626892089844,19.814748764038086.jpg",41.31626892089844,19.81474876403809,25334
"img_41.3179931640625,-6.723381519317627.jpg",41.3179931640625,-6.723381519317627,14311
"img_41.31867218017578,19.816606521606445.jpg",41.31867218017578,19.816606521606445,25334
"img_41.319061279296875,2.006570816040039.jpg",41.31906127929688,2.006570816040039,25251
"img_41.320045471191406,19.811172485351562.jpg",41.320045471191406,19.81117248535156,25334
"img_41.322898864746094,2.0739080905914307.jpg",41.322898864746094,2.0739080905914307,25251
"img_41.32432556152344,19.775447845458984.jpg",41.32432556152344,19.775447845458984,25334
"img_41.32501983642578,15.160618782043457.jpg",41.32501983642578,15.160618782043455,25318
"img_41.32569122314453,1.6443822383880615.jpg",41.32569122314453,1.6443822383880615,25251
"img_41.32756423950195,2.093742847442627.jpg",41.32756423950195,2.093742847442627,25251
"img_41.327796936035156,19.79302978515625.jpg",41.32779693603516,19.79302978515625,25334
"img_41.32863235473633,19.826574325561523.jpg",41.32863235473633,19.826574325561523,25334
"img_41.3287467956543,19.807172775268555.jpg",41.3287467956543,19.807172775268555,25334
"img_41.32923126220703,19.81814193725586.jpg",41.32923126220703,19.81814193725586,25334
"img_41.3305778503418,-8.269182205200195.jpg",41.3305778503418,-8.269182205200195,14310
"img_41.33153533935547,2.0748021602630615.jpg",41.33153533935547,2.074802160263061,25251
"img_41.33189010620117,19.811145782470703.jpg",41.33189010620117,19.811145782470703,25334
"img_41.33194351196289,19.457286834716797.jpg",41.33194351196289,19.4572868347168,25331
"img_41.33195877075195,19.442256927490234.jpg",41.33195877075195,19.442256927490234,25331
"img_41.333038330078125,2.107278823852539.jpg",41.333038330078125,2.107278823852539,25251
"img_41.3331413269043,2.0662219524383545.jpg",41.3331413269043,2.0662219524383545,25251
"img_41.33499526977539,-8.465126037597656.jpg",41.33499526977539,-8.465126037597656,14307
"img_41.33503723144531,19.764358520507812.jpg",41.33503723144531,19.76435852050781,25334
"img_41.33561325073242,19.82240104675293.jpg",41.33561325073242,19.82240104675293,25334
"img_41.33625793457031,2.0201523303985596.jpg",41.33625793457031,2.02015233039856,25251
"img_41.336570739746094,19.83032989501953.jpg",41.336570739746094,19.83032989501953,25334
"img_41.3370246887207,19.804332733154297.jpg",41.3370246887207,19.804332733154297,25334
"img_41.337059020996094,-4.2459001541137695.jpg",41.337059020996094,-4.2459001541137695,14322
"img_41.33932113647461,19.79270362854004.jpg",41.33932113647461,19.79270362854004,25334
"img_41.33934783935547,19.847402572631836.jpg",41.33934783935547,19.84740257263184,25334
"img_41.33953857421875,-6.6520256996154785.jpg",41.33953857421875,-6.652025699615479,14311
"img_41.3405647277832,19.807769775390625.jpg",41.3405647277832,19.807769775390625,25334
"img_41.34083557128906,2.086641788482666.jpg",41.34083557128906,2.086641788482666,25251
"img_41.34191131591797,19.927370071411133.jpg",41.34191131591797,19.927370071411133,25334
"img_41.342613220214844,-7.348316192626953.jpg",41.34261322021485,-7.348316192626953,14310
"img_41.34264373779297,14.387733459472656.jpg",41.34264373779297,14.387733459472656,25318
"img_41.34271240234375,2.106436252593994.jpg",41.34271240234375,2.106436252593994,25251
"img_41.34290313720703,-6.634391784667969.jpg",41.34290313720703,-6.634391784667969,14311
"img_41.34297561645508,2.0580430030822754.jpg",41.34297561645508,2.0580430030822754,25251
"img_41.344078063964844,2.068021059036255.jpg",41.34407806396485,2.068021059036255,25251
"img_41.34531784057617,2.117002487182617.jpg",41.34531784057617,2.117002487182617,25251
"img_41.34590148925781,2.0327060222625732.jpg",41.34590148925781,2.032706022262573,25251
"img_41.34651565551758,-8.406380653381348.jpg",41.34651565551758,-8.406380653381348,14310
"img_41.34693908691406,2.058403730392456.jpg",41.34693908691406,2.058403730392456,25251
"img_41.347747802734375,21.538171768188477.jpg",41.347747802734375,21.53817176818848,25335
"img_41.34819412231445,2.0925583839416504.jpg",41.34819412231445,2.0925583839416504,25251
"img_41.3482666015625,1.2126177549362183.jpg",41.3482666015625,1.2126177549362185,25250
"img_41.349853515625,19.83823013305664.jpg",41.349853515625,19.83823013305664,25334
"img_41.350669860839844,-6.606598377227783.jpg",41.35066986083984,-6.606598377227783,14311
"img_41.35162353515625,2.082583427429199.jpg",41.35162353515625,2.082583427429199,25251
"img_41.35183334350586,2.110114097595215.jpg",41.35183334350586,2.110114097595215,25251
"img_41.35195541381836,22.430213928222656.jpg",41.35195541381836,22.430213928222656,25335
"img_41.352203369140625,2.024149179458618.jpg",41.35220336914063,2.024149179458618,25251
"img_41.35310363769531,2.1018872261047363.jpg",41.35310363769531,2.1018872261047363,25251
"img_41.353607177734375,2.0687286853790283.jpg",41.353607177734375,2.0687286853790283,25251
"img_41.354042053222656,-0.44439589977264404.jpg",41.354042053222656,-0.444395899772644,14327
"img_41.35413360595703,2.08087158203125.jpg",41.35413360595703,2.08087158203125,25251
"img_41.35416793823242,36.236053466796875.jpg",41.35416793823242,36.23605346679688,25571
"img_41.35442352294922,2.094358205795288.jpg",41.35442352294922,2.094358205795288,25251
"img_41.35487365722656,19.831815719604492.jpg",41.35487365722656,19.83181571960449,25334
"img_41.355159759521484,-8.474605560302734.jpg",41.35515975952149,-8.474605560302734,14307
"img_41.35575866699219,19.8065185546875.jpg",41.35575866699219,19.8065185546875,25334
"img_41.359737396240234,15.714668273925781.jpg",41.35973739624024,15.71466827392578,25319
"img_41.36012649536133,26.51258659362793.jpg",41.36012649536133,26.51258659362793,25510
"img_41.36117935180664,2.1470625400543213.jpg",41.36117935180664,2.1470625400543213,25251
"img_41.361244201660156,33.77597427368164.jpg",41.36124420166016,33.77597427368164,25570
"img_41.36126708984375,2.1281673908233643.jpg",41.36126708984375,2.1281673908233643,25251
"img_41.361572265625,2.1225197315216064.jpg",41.361572265625,2.1225197315216064,25251
"img_41.362117767333984,2.1157000064849854.jpg",41.362117767333984,2.1157000064849854,25251
"img_41.36213302612305,19.71922492980957.jpg",41.36213302612305,19.71922492980957,25334
"img_41.362186431884766,2.0973877906799316.jpg",41.362186431884766,2.097387790679932,25251
"img_41.362274169921875,-8.69857120513916.jpg",41.36227416992188,-8.69857120513916,14307
"img_41.36250686645508,2.090027093887329.jpg",41.36250686645508,2.090027093887329,25251
"img_41.362918853759766,2.112060785293579.jpg",41.362918853759766,2.112060785293579,25251
"img_41.364444732666016,23.107664108276367.jpg",41.364444732666016,23.107664108276367,25506
"img_41.36511993408203,2.126340866088867.jpg",41.36511993408203,2.126340866088867,25251
"img_41.36522674560547,-8.753682136535645.jpg",41.36522674560547,-8.753682136535645,14307
"img_41.3655891418457,2.103787422180176.jpg",41.3655891418457,2.103787422180176,25251
"img_41.3657341003418,2.103656768798828.jpg",41.3657341003418,2.103656768798828,25251
"img_41.36604690551758,-6.708020210266113.jpg",41.36604690551758,-6.708020210266113,14311
"img_41.366153717041016,2.1557154655456543.jpg",41.366153717041016,2.1557154655456543,25251
"img_41.36615753173828,-8.545059204101562.jpg",41.36615753173828,-8.545059204101562,14307
"img_41.366214752197266,2.170484781265259.jpg",41.36621475219727,2.170484781265259,25251
"img_41.366798400878906,2.0821762084960938.jpg",41.366798400878906,2.0821762084960938,25251
"img_41.3670768737793,2.119135618209839.jpg",41.3670768737793,2.119135618209839,25251
"img_41.367130279541016,2.1388649940490723.jpg",41.367130279541016,2.1388649940490723,25251
"img_41.36724853515625,1.2860438823699951.jpg",41.36724853515625,1.2860438823699951,25250
"img_41.36741256713867,-1.256669521331787.jpg",41.36741256713867,-1.256669521331787,14327
"img_41.36743927001953,-6.493711948394775.jpg",41.36743927001953,-6.493711948394775,14311
"img_41.36750411987305,14.19022274017334.jpg",41.36750411987305,14.19022274017334,25318
"img_41.36850357055664,2.1689388751983643.jpg",41.36850357055664,2.1689388751983643,25251
"img_41.36857986450195,2.1331844329833984.jpg",41.36857986450195,2.1331844329833984,25251
"img_41.36872863769531,2.1680543422698975.jpg",41.36872863769531,2.168054342269897,25251
"img_41.36914825439453,2.1688919067382812.jpg",41.36914825439453,2.168891906738281,25251
"img_41.37031936645508,-8.334968566894531.jpg",41.37031936645508,-8.334968566894531,14310
"img_41.370426177978516,2.1560957431793213.jpg",41.37042617797852,2.1560957431793213,25251
"img_41.370601654052734,2.090459108352661.jpg",41.370601654052734,2.090459108352661,25251
"img_41.37070083618164,2.084333658218384.jpg",41.37070083618164,2.084333658218384,25251
"img_41.37114334106445,2.0640783309936523.jpg",41.37114334106445,2.0640783309936523,25251
"img_41.37184524536133,2.113617420196533.jpg",41.37184524536133,2.113617420196533,25251
"img_41.372623443603516,2.134678602218628.jpg",41.37262344360352,2.134678602218628,25251
"img_41.373416900634766,2.1395959854125977.jpg",41.373416900634766,2.1395959854125977,25251
"img_41.37385559082031,2.1292178630828857.jpg",41.37385559082031,2.1292178630828857,25251
"img_41.3739013671875,2.11332368850708.jpg",41.3739013671875,2.11332368850708,25251
"img_41.37428283691406,2.0832972526550293.jpg",41.37428283691406,2.0832972526550293,25251
"img_41.37493896484375,2.157973527908325.jpg",41.37493896484375,2.157973527908325,25251
"img_41.3750114440918,21.73368263244629.jpg",41.3750114440918,21.73368263244629,25335
"img_41.37577438354492,15.871269226074219.jpg",41.37577438354492,15.87126922607422,25319
"img_41.37579345703125,2.116767168045044.jpg",41.37579345703125,2.116767168045044,25251
"img_41.37602615356445,2.0602071285247803.jpg",41.37602615356445,2.0602071285247803,25251
"img_41.376583099365234,19.728534698486328.jpg",41.376583099365234,19.728534698486328,25334
"img_41.37674331665039,2.1656880378723145.jpg",41.37674331665039,2.1656880378723145,25251
"img_41.37770462036133,2.105872631072998.jpg",41.37770462036133,2.105872631072998,25251
"img_41.37808609008789,2.1216187477111816.jpg",41.37808609008789,2.1216187477111816,25251
"img_41.378238677978516,-7.998380184173584.jpg",41.37823867797852,-7.998380184173584,14310
"img_41.38016891479492,19.78768539428711.jpg",41.38016891479492,19.78768539428711,25334
"img_41.38022232055664,2.1731598377227783.jpg",41.38022232055664,2.1731598377227783,25251
"img_41.38036346435547,2.1205384731292725.jpg",41.38036346435547,2.1205384731292725,25251
"img_41.380496978759766,2.123680591583252.jpg",41.380496978759766,2.123680591583252,25251
"img_41.38063430786133,2.1246657371520996.jpg",41.38063430786133,2.1246657371521,25251
"img_41.38081741333008,2.152080535888672.jpg",41.38081741333008,2.152080535888672,25251
"img_41.381221771240234,2.152609348297119.jpg",41.38122177124024,2.152609348297119,25251
"img_41.38148498535156,2.1731464862823486.jpg",41.38148498535156,2.1731464862823486,25251
"img_41.381629943847656,2.1216936111450195.jpg",41.381629943847656,2.1216936111450195,25251
"img_41.381961822509766,2.1462242603302.jpg",41.381961822509766,2.1462242603302,25251
"img_41.38198471069336,2.1497538089752197.jpg",41.38198471069336,2.14975380897522,25251
"img_41.38383102416992,2.0523462295532227.jpg",41.38383102416992,2.0523462295532227,25251
"img_41.38405990600586,2.1381657123565674.jpg",41.38405990600586,2.1381657123565674,25251
"img_41.38428497314453,19.7774600982666.jpg",41.38428497314453,19.7774600982666,25334
"img_41.38488006591797,2.167515516281128.jpg",41.38488006591797,2.167515516281128,25251
"img_41.38612365722656,2.1643764972686768.jpg",41.38612365722656,2.1643764972686768,25251
"img_41.386268615722656,2.157644271850586.jpg",41.386268615722656,2.157644271850586,25251
"img_41.38717269897461,2.088062047958374.jpg",41.38717269897461,2.088062047958374,25251
"img_41.38726806640625,2.107869863510132.jpg",41.38726806640625,2.107869863510132,25251
"img_41.387508392333984,-8.449712753295898.jpg",41.387508392333984,-8.449712753295898,14307
"img_41.38771057128906,2.115666627883911.jpg",41.38771057128906,2.115666627883911,25251
"img_41.387779235839844,2.0216708183288574.jpg",41.38777923583984,2.0216708183288574,25251
"img_41.388248443603516,16.11834144592285.jpg",41.38824844360352,16.11834144592285,25319
"img_41.38825607299805,2.0417938232421875.jpg",41.38825607299805,2.0417938232421875,25251
"img_41.38844299316406,2.1669013500213623.jpg",41.38844299316406,2.1669013500213623,25251
"img_41.38890075683594,2.0602877140045166.jpg",41.38890075683594,2.0602877140045166,25251
"img_41.38932800292969,2.13936448097229.jpg",41.38932800292969,2.13936448097229,25251
"img_41.3893928527832,2.1204373836517334.jpg",41.3893928527832,2.1204373836517334,25251
"img_41.3897590637207,2.1748709678649902.jpg",41.3897590637207,2.1748709678649902,25251
"img_41.38990020751953,2.1521894931793213.jpg",41.38990020751953,2.1521894931793213,25251
"img_41.39022445678711,26.799942016601562.jpg",41.39022445678711,26.79994201660156,25511
"img_41.39026641845703,2.1451168060302734.jpg",41.39026641845703,2.145116806030273,25251
"img_41.39109802246094,2.1347148418426514.jpg",41.39109802246094,2.134714841842652,25251
"img_41.391178131103516,14.20500373840332.jpg",41.39117813110352,14.20500373840332,25318
"img_41.391502380371094,2.1171464920043945.jpg",41.39150238037109,2.1171464920043945,25251
"img_41.391727447509766,2.1549172401428223.jpg",41.391727447509766,2.1549172401428223,25251
"img_41.392120361328125,2.126919984817505.jpg",41.392120361328125,2.126919984817505,25251
"img_41.392215728759766,2.154277801513672.jpg",41.392215728759766,2.154277801513672,25251
"img_41.39222717285156,-8.732621192932129.jpg",41.39222717285156,-8.732621192932129,14307
"img_41.39299774169922,2.1606738567352295.jpg",41.39299774169922,2.160673856735229,25251
"img_41.393306732177734,2.0037057399749756.jpg",41.39330673217773,2.003705739974976,25251
"img_41.393306732177734,2.1423068046569824.jpg",41.39330673217773,2.1423068046569824,25251
"img_41.39377975463867,2.151202917098999.jpg",41.39377975463867,2.151202917098999,25251
"img_41.39381790161133,27.346986770629883.jpg",41.39381790161133,27.346986770629883,25511
"img_41.39384078979492,2.160290241241455.jpg",41.39384078979492,2.160290241241455,25251
"img_41.39439392089844,2.1655678749084473.jpg",41.39439392089844,2.1655678749084477,25251
"img_41.39443588256836,2.1348795890808105.jpg",41.39443588256836,2.1348795890808105,25251
"img_41.39458084106445,2.164707660675049.jpg",41.39458084106445,2.164707660675049,25251
"img_41.39471435546875,2.1502861976623535.jpg",41.39471435546875,2.150286197662353,25251
"img_41.39497756958008,27.075820922851562.jpg",41.39497756958008,27.07582092285156,25511
"img_41.39509201049805,-7.49222993850708.jpg",41.39509201049805,-7.49222993850708,14310
"img_41.39509201049805,2.138674736022949.jpg",41.39509201049805,2.138674736022949,25251
"img_41.39521789550781,23.207080841064453.jpg",41.39521789550781,23.207080841064453,25506
"img_41.39595031738281,15.312204360961914.jpg",41.39595031738281,15.312204360961914,25318
"img_41.396114349365234,2.1693832874298096.jpg",41.396114349365234,2.1693832874298096,25251
"img_41.396297454833984,-8.002035140991211.jpg",41.396297454833984,-8.002035140991211,14310
"img_41.3963623046875,2.163652181625366.jpg",41.3963623046875,2.163652181625366,25251
"img_41.39641189575195,2.1120145320892334.jpg",41.39641189575195,2.1120145320892334,25251
"img_41.3964958190918,2.1615498065948486.jpg",41.3964958190918,2.1615498065948486,25251
"img_41.39676284790039,2.156062602996826.jpg",41.39676284790039,2.156062602996826,25251
"img_41.3972053527832,2.1747891902923584.jpg",41.3972053527832,2.1747891902923584,25251
"img_41.39759063720703,-8.445834159851074.jpg",41.39759063720703,-8.445834159851074,14307
"img_41.397701263427734,2.125699996948242.jpg",41.39770126342773,2.125699996948242,25251
"img_41.3977165222168,-4.471996784210205.jpg",41.3977165222168,-4.471996784210205,14322
"img_41.397857666015625,2.164033889770508.jpg",41.397857666015625,2.164033889770508,25251
"img_41.39805603027344,2.107130527496338.jpg",41.39805603027344,2.107130527496338,25251
"img_41.398109436035156,2.142690420150757.jpg",41.39810943603516,2.142690420150757,25251
"img_41.39828872680664,-8.740951538085938.jpg",41.39828872680664,-8.740951538085938,14307
"img_41.39832305908203,2.133497476577759.jpg",41.39832305908203,2.133497476577759,25251
"img_41.3988037109375,2.124007225036621.jpg",41.3988037109375,2.124007225036621,25251
"img_41.398895263671875,13.469797134399414.jpg",41.39889526367188,13.469797134399414,25315
"img_41.39911651611328,2.115368366241455.jpg",41.39911651611328,2.115368366241455,25251
"img_41.39942932128906,25.396108627319336.jpg",41.39942932128906,25.396108627319336,25510
"img_41.39949035644531,2.1678197383880615.jpg",41.39949035644531,2.167819738388061,25251
"img_41.399539947509766,2.1543004512786865.jpg",41.399539947509766,2.1543004512786865,25251
"img_41.399757385253906,2.1694273948669434.jpg",41.39975738525391,2.169427394866944,25251
"img_41.39986801147461,23.19793701171875.jpg",41.39986801147461,23.19793701171875,25506
"img_41.400691986083984,2.1407604217529297.jpg",41.400691986083984,2.1407604217529297,25251
"img_41.40080642700195,2.1143853664398193.jpg",41.40080642700195,2.11438536643982,25251
"img_41.40095520019531,2.0082688331604004.jpg",41.40095520019531,2.0082688331604004,25251
"img_41.4022102355957,2.115589141845703.jpg",41.4022102355957,2.115589141845703,25251
"img_41.4026985168457,1.9797600507736206.jpg",41.4026985168457,1.9797600507736208,25251
"img_41.40275573730469,2.1489663124084473.jpg",41.40275573730469,2.1489663124084477,25251
"img_41.40349197387695,2.1732122898101807.jpg",41.40349197387695,2.1732122898101807,25251
"img_41.403953552246094,2.126481294631958.jpg",41.403953552246094,2.126481294631958,25251
"img_41.40401840209961,2.1478357315063477.jpg",41.40401840209961,2.147835731506348,25251
"img_41.404319763183594,-8.254837036132812.jpg",41.4043197631836,-8.254837036132812,14310
"img_41.404441833496094,2.159989833831787.jpg",41.404441833496094,2.159989833831787,25251
"img_41.40475082397461,2.1725316047668457.jpg",41.40475082397461,2.1725316047668457,25251
"img_41.404815673828125,2.1726176738739014.jpg",41.404815673828125,2.1726176738739014,25251
"img_41.40483093261719,1.988829493522644.jpg",41.40483093261719,1.988829493522644,25251
"img_41.40518569946289,2.158112049102783.jpg",41.40518569946289,2.158112049102783,25251
"img_41.40693283081055,2.159498691558838.jpg",41.40693283081055,2.159498691558838,25251
"img_41.40897750854492,2.117422103881836.jpg",41.40897750854492,2.117422103881836,25251
"img_41.409034729003906,2.1684961318969727.jpg",41.40903472900391,2.1684961318969727,25251
"img_41.40910720825195,22.88152503967285.jpg",41.40910720825195,22.88152503967285,25506
"img_41.409236907958984,1.9385751485824585.jpg",41.40923690795898,1.9385751485824585,25251
"img_41.41002655029297,-6.251064777374268.jpg",41.41002655029297,-6.251064777374268,14311
"img_41.41008377075195,27.076053619384766.jpg",41.41008377075195,27.07605361938477,25511
"img_41.410118103027344,2.1631901264190674.jpg",41.410118103027344,2.1631901264190674,25251
"img_41.41015625,27.249059677124023.jpg",41.41015625,27.249059677124023,25511
"img_41.41061019897461,2.1664483547210693.jpg",41.41061019897461,2.1664483547210693,25251
"img_41.410797119140625,2.1428825855255127.jpg",41.41079711914063,2.1428825855255127,25251
"img_41.410919189453125,2.13354229927063.jpg",41.410919189453125,2.13354229927063,25251
"img_41.41096878051758,2.100709915161133.jpg",41.41096878051758,2.100709915161133,25251
"img_41.41100311279297,2.1563730239868164.jpg",41.41100311279297,2.1563730239868164,25251
"img_41.412139892578125,2.1709113121032715.jpg",41.412139892578125,2.1709113121032715,25251
"img_41.412471771240234,2.1742711067199707.jpg",41.41247177124024,2.1742711067199707,25251
"img_41.412837982177734,2.1419830322265625.jpg",41.41283798217773,2.1419830322265625,25251
"img_41.412864685058594,2.139401912689209.jpg",41.412864685058594,2.139401912689209,25251
"img_41.41301727294922,-0.053622715175151825.jpg",41.41301727294922,-0.0536227151751518,14327
"img_41.41310119628906,2.1390953063964844.jpg",41.41310119628906,2.1390953063964844,25251
"img_41.41315460205078,26.568098068237305.jpg",41.41315460205078,26.568098068237305,25510
"img_41.413551330566406,-7.161946773529053.jpg",41.413551330566406,-7.161946773529053,14310
"img_41.413978576660156,2.1391944885253906.jpg",41.41397857666016,2.13919448852539,25251
"img_41.41404724121094,-4.90640115737915.jpg",41.41404724121094,-4.90640115737915,14322
"img_41.41537094116211,2.1070101261138916.jpg",41.41537094116211,2.107010126113892,25251
"img_41.41552734375,2.1467761993408203.jpg",41.41552734375,2.1467761993408203,25251
"img_41.41629409790039,2.160515546798706.jpg",41.41629409790039,2.160515546798706,25251
"img_41.416847229003906,2.105895757675171.jpg",41.41684722900391,2.105895757675171,25251
"img_41.416954040527344,13.713827133178711.jpg",41.416954040527344,13.713827133178713,25315
"img_41.41730880737305,2.1707656383514404.jpg",41.41730880737305,2.1707656383514404,25251
"img_41.41750717163086,2.1511356830596924.jpg",41.41750717163086,2.1511356830596924,25251
"img_41.418670654296875,2.1335463523864746.jpg",41.41867065429688,2.1335463523864746,25251
"img_41.41999053955078,2.1542532444000244.jpg",41.41999053955078,2.1542532444000244,25251
"img_41.420040130615234,2.166184902191162.jpg",41.420040130615234,2.166184902191162,25251
"img_41.42098617553711,2.159682512283325.jpg",41.42098617553711,2.159682512283325,25251
"img_41.42208480834961,2.1633477210998535.jpg",41.42208480834961,2.163347721099853,25251
"img_41.42209243774414,2.165478229522705.jpg",41.42209243774414,2.165478229522705,25251
"img_41.42216491699219,15.657143592834473.jpg",41.42216491699219,15.657143592834473,25319
"img_41.42424774169922,2.1422932147979736.jpg",41.42424774169922,2.1422932147979736,25251
"img_41.42428207397461,2.1282715797424316.jpg",41.42428207397461,2.128271579742432,25251
"img_41.42458724975586,2.089698553085327.jpg",41.42458724975586,2.089698553085327,25251
"img_41.42539596557617,2.0408833026885986.jpg",41.42539596557617,2.040883302688598,25251
"img_41.42578887939453,2.1392273902893066.jpg",41.42578887939453,2.139227390289306,25251
"img_41.426300048828125,2.097045660018921.jpg",41.426300048828125,2.097045660018921,25251
"img_41.42653274536133,2.088087797164917.jpg",41.42653274536133,2.088087797164917,25251
"img_41.42692947387695,2.203427791595459.jpg",41.42692947387695,2.203427791595459,25251
"img_41.427303314208984,1.9590836763381958.jpg",41.42730331420898,1.959083676338196,25251
"img_41.42799758911133,-2.9980077743530273.jpg",41.42799758911133,-2.998007774353028,14323
"img_41.42948532104492,2.143231153488159.jpg",41.42948532104492,2.143231153488159,25251
"img_41.4299430847168,2.108086109161377.jpg",41.4299430847168,2.108086109161377,25251
"img_41.430057525634766,2.171520471572876.jpg",41.430057525634766,2.171520471572876,25251
"img_41.43021774291992,22.63782501220703.jpg",41.43021774291992,22.63782501220703,25506
"img_41.430519104003906,2.128594398498535.jpg",41.43051910400391,2.128594398498535,25251
"img_41.43116760253906,2.1905524730682373.jpg",41.43116760253906,2.1905524730682373,25251
"img_41.431304931640625,2.167187213897705.jpg",41.43130493164063,2.167187213897705,25251
"img_41.43193054199219,2.1443963050842285.jpg",41.43193054199219,2.1443963050842285,25251
"img_41.43223571777344,0.8187575936317444.jpg",41.43223571777344,0.8187575936317444,25250
"img_41.43302536010742,2.134093761444092.jpg",41.43302536010742,2.134093761444092,25251
"img_41.43308639526367,2.101761817932129.jpg",41.43308639526367,2.101761817932129,25251
"img_41.433372497558594,-8.289411544799805.jpg",41.433372497558594,-8.289411544799805,14310
"img_41.43343734741211,2.099896192550659.jpg",41.43343734741211,2.099896192550659,25251
"img_41.433868408203125,2.134655237197876.jpg",41.433868408203125,2.134655237197876,25251
"img_41.434043884277344,2.151932716369629.jpg",41.434043884277344,2.151932716369629,25251
"img_41.43522262573242,-1.843485951423645.jpg",41.43522262573242,-1.843485951423645,14326
"img_41.435516357421875,2.1860454082489014.jpg",41.43551635742188,2.1860454082489014,25251
"img_41.43560028076172,2.1269140243530273.jpg",41.43560028076172,2.126914024353028,25251
"img_41.4366340637207,2.2083888053894043.jpg",41.4366340637207,2.2083888053894043,25251
"img_41.43696212768555,21.857009887695312.jpg",41.43696212768555,21.857009887695312,25335
"img_41.43709945678711,22.637514114379883.jpg",41.43709945678711,22.637514114379883,25506
"img_41.43715286254883,2.192323923110962.jpg",41.43715286254883,2.192323923110962,25251
"img_41.437232971191406,13.063641548156738.jpg",41.437232971191406,13.063641548156738,25315
"img_41.43738555908203,2.173187494277954.jpg",41.43738555908203,2.173187494277954,25251
"img_41.43769454956055,23.50387191772461.jpg",41.43769454956055,23.50387191772461,25506
"img_41.43836975097656,2.091062545776367.jpg",41.43836975097656,2.091062545776367,25251
"img_41.438724517822266,12.915811538696289.jpg",41.438724517822266,12.915811538696287,25315
"img_41.43906021118164,22.63746452331543.jpg",41.43906021118164,22.63746452331543,25506
"img_41.439517974853516,22.63898277282715.jpg",41.43951797485352,22.63898277282715,25506
"img_41.43980407714844,2.1611247062683105.jpg",41.43980407714844,2.1611247062683105,25251
"img_41.439964294433594,22.63440704345703.jpg",41.4399642944336,22.63440704345703,25506
"img_41.44028854370117,22.70647621154785.jpg",41.44028854370117,22.70647621154785,25506
"img_41.44174575805664,2.1696672439575195.jpg",41.44174575805664,2.1696672439575195,25251
"img_41.441795349121094,2.1506314277648926.jpg",41.44179534912109,2.1506314277648926,25251
"img_41.44205856323242,0.8624526262283325.jpg",41.44205856323242,0.8624526262283325,25250
"img_41.44233322143555,15.565957069396973.jpg",41.44233322143555,15.565957069396973,25319
"img_41.44287872314453,2.2001967430114746.jpg",41.44287872314453,2.2001967430114746,25251
"img_41.44290542602539,22.68900489807129.jpg",41.44290542602539,22.68900489807129,25506
"img_41.44293975830078,2.1811399459838867.jpg",41.44293975830078,2.1811399459838867,25251
"img_41.44297409057617,2.2010607719421387.jpg",41.44297409057617,2.2010607719421387,25251
"img_41.44321060180664,14.870816230773926.jpg",41.44321060180664,14.870816230773926,25318
"img_41.44498825073242,2.000253200531006.jpg",41.44498825073242,2.000253200531006,25251
"img_41.44512176513672,2.187211036682129.jpg",41.44512176513672,2.187211036682129,25251
"img_41.44607162475586,-8.227636337280273.jpg",41.44607162475586,-8.227636337280273,14310
"img_41.446868896484375,1.9690706729888916.jpg",41.446868896484375,1.969070672988892,25251
"img_41.44715118408203,15.57422924041748.jpg",41.44715118408203,15.57422924041748,25319
"img_41.447166442871094,2.189710855484009.jpg",41.44716644287109,2.189710855484009,25251
"img_41.44733810424805,15.640013694763184.jpg",41.44733810424805,15.640013694763184,25319
"img_41.44921875,2.107940912246704.jpg",41.44921875,2.107940912246704,25251
